632	-29.122351	0.027226	503.144653
633	-30.688704	0.024964	201.257858
634	-33.100323	0.018309	704.402527
635	-32.894264	0.019225	503.144653
636	-34.638653	0.015619	452.830200
637	-36.716198	0.011750	855.345886
638	-38.214947	0.009830	1459.119507
639	-38.534290	0.009598	1308.176147
640	-32.793613	0.019828	553.459106
641	-34.260239	0.015556	1157.232666
642	-38.011166	0.009488	1911.949707
643	-34.062931	0.015932	704.402527
644	-34.640423	0.014530	805.031433
645	-35.866302	0.012447	855.345886
646	-34.421841	0.016101	704.402527
647	-37.186344	0.010929	1358.490601
648	-36.437756	0.012473	955.974854
649	-37.748493	0.010746	905.660400
650	-36.574142	0.011513	1459.119507
651	-36.990585	0.011619	754.716980
652	-40.243378	0.007758	1559.748413
653	-39.192265	0.008776	1106.918213
654	-38.524704	0.009506	855.345886
655	-41.117603	0.007287	1660.377319
656	-40.384499	0.007696	2062.893066
657	-36.553059	0.012439	754.716980
658	-39.195084	0.009419	1106.918213
659	-39.522430	0.008593	1761.006348
660	-38.635025	0.009423	1257.861694
661	-39.105751	0.009151	1308.176147
662	-39.935978	0.008294	1257.861694
663	-39.961136	0.008343	1308.176147
664	-39.117928	0.008776	1509.433960
665	-37.910072	0.010216	2163.521973
666	-36.542736	0.012296	1459.119507
667	-38.621937	0.009143	3018.867920
668	-38.139275	0.010081	2113.207520
669	-38.860252	0.009021	2113.207520
670	-38.547592	0.009900	1660.377319
671	-37.110416	0.011539	1408.805054
672	-40.859417	0.007044	2314.465332
673	-41.432457	0.006880	2264.150879
674	-39.974785	0.008507	1861.635254
675	-42.994659	0.005709	2616.352295
676	-41.267479	0.007035	1509.433960
677	-42.927990	0.005698	2012.578613
678	-42.798851	0.005858	1911.949707
679	-42.341476	0.006083	1710.691772
680	-40.774910	0.007202	1559.748413
681	-43.113632	0.005516	1761.006348
682	-43.665451	0.005329	1962.264160
683	-41.002476	0.007314	1509.433960
684	-41.570549	0.006550	2264.150879
685	-39.826351	0.008027	2012.578613
686	-38.226055	0.009699	1761.006348
687	-39.486691	0.008069	1911.949707
688	-38.949585	0.009008	2113.207520
689	-39.234215	0.008985	2012.578613
690	-39.311302	0.008635	2163.521973
691	-36.546654	0.012084	2716.981201
692	-37.770245	0.010824	3471.697998
693	-34.758904	0.015151	2012.578613
694	-35.192493	0.013512	2616.352295
695	-32.855892	0.018276	2465.408691
696	-33.029636	0.017264	2666.666748
697	-33.490616	0.017018	2767.295654
698	-34.448017	0.014800	3220.125732
699	-34.887157	0.014692	2566.037842
700	-34.760567	0.014567	2062.893066
701	-34.636330	0.014809	2415.094238
702	-34.234482	0.014696	3471.697998
703	-34.236229	0.016537	2968.553467
